[# ERROR | 2022-11-05 | 22:56:13.151 | PID=9132 | ThreadId=8468 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:38.227 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:38.323 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:38.430 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:38.525 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:38.619 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:38.727 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:38.827 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:38.926 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.021 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.117 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.225 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.319 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.420 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.527 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.617 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.720 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.827 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:39.921 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.029 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.123 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.237 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.323 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.427 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.528 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.623 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.717 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.826 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:40.919 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.019 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.128 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.218 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.327 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.422 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.528 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.629 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.722 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.818 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:41.929 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.023 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.130 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.237 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.329 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.430 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.524 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.618 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.726 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.820 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:42.927 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.020 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.129 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.230 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.321 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.416 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.524 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.618 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.729 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.818 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:43.929 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.020 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.126 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.227 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.316 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.417 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.516 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.616 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.717 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.817 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:44.922 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.019 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.126 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.231 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.317 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.426 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.517 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.617 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.716 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.816 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.917 | PID=5792 | ThreadId=3544 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:21:45.958 | PID=5792 | ThreadId=7568 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:05.840 | PID=8468 | ThreadId=6708 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:06.529 | PID=8468 | ThreadId=6560 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:06.618 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:06.726 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:06.822 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:06.933 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.027 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.123 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.233 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.329 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.423 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.519 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.629 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.722 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.833 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:07.926 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.021 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.131 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.226 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.319 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.429 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.525 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.620 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.731 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.827 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:08.922 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.032 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.126 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.222 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.331 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.437 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.537 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.636 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.734 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.827 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:09.927 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.027 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.127 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.226 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.327 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.426 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.527 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.626 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.726 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.827 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:10.927 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.026 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.126 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.226 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.326 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.426 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.526 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.627 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.726 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.826 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:11.926 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.027 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.127 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.227 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.327 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.426 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.527 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.626 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.726 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.834 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:12.934 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:13.034 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:13.134 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:13.234 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:13.328 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:13.435 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
[# ERROR | 2024-05-16 | 09:27:13.535 | PID=8468 | ThreadId=9004 | WinUtils::CreateMemoryMappingFile:731 | Failed to create memory mapping file [Code=5: Access is denied.] #]
